author,avg-sentence-length,sentence-length-variance,flesch-reading-score,avg-word-length,vocab-diversity,total-tokens
Aquarius,22.1,223.1566666666667,52.208024886877894,4.754147812971342,0.42625,663
Aquarius,16.35294117647059,177.6401384083045,66.37993017350828,4.600719424460432,0.5177514792899408,278
Aquarius,19.04545454545455,187.77066115702476,50.205534280755046,4.785202863961814,0.4783464566929134,419
Aquarius,21.88235294117647,117.04498269896195,63.18247628083492,4.384408602150538,0.4641255605381166,372
Aquarius,19.2,81.76,55.37981250000004,4.572916666666667,0.4770240700218818,384
Aquarius,17.77777777777778,82.17283950617282,67.17805555555556,4.275,0.5846994535519126,160
Aquarius,26.16666666666667,378.80555555555566,59.752266454352466,4.375796178343949,0.4381625441696113,471
Aquarius,25.66666666666667,288.5185185185185,50.89242424242428,4.607503607503608,0.4399008674101611,693
Aquarius,29.5,504.75,51.06792372881361,4.419491525423729,0.5259259259259259,236
Aquarius,18.62068965517241,66.0975029726516,42.235000000000014,5.018518518518519,0.4492063492063492,540
Aquarius,23.28571428571429,167.3469387755102,48.94723926380371,4.713701431492843,0.4418181818181818,489
Aquarius,11.58333333333333,125.90972222222224,69.69949940047961,4.482014388489209,0.627906976744186,139
Aquarius,20.08910891089109,211.40790118615834,60.06574716121197,4.425825529817644,0.2977909940526763,2029
Aquarius,15.95454545454545,80.8615702479339,57.11293123543129,4.692307692307692,0.5241545893719807,351
Aquarius,19.31818181818182,214.4896694214876,61.819986631016036,4.334117647058824,0.4161616161616162,425
Aquarius,23.41176470588235,126.47750865051903,58.72281259237363,4.432160804020101,0.4566115702479339,398
Aquarius,18.0,223.1578947368421,55.72815789473688,4.929824561403509,0.5404761904761906,342
Aquarius,19.82608695652174,225.44801512287336,48.123363844393594,5.096491228070175,0.4757785467128028,456
Aquarius,12.57142857142857,60.24489795918368,70.05909090909093,4.534090909090909,0.6605504587155963,88
Aquarius,19.93023255813953,303.27420227149804,61.13720251824921,4.323220536756126,0.3553149606299213,857
Aquarius,17.80555555555556,170.10108024691354,66.54769652452771,4.405616224648986,0.4158163265306122,641
Aquarius,21.22222222222222,91.9506172839506,58.83737638161725,4.56544502617801,0.4876957494407159,382
Aquarius,15.925,138.919375,66.22811087127158,4.450549450549451,0.4308724832214765,637
Aquarius,16.92307692307692,107.22485207100591,61.604440559440576,4.713636363636364,0.4980842911877395,440
Aquarius,15.875,87.359375,56.827386811023615,4.913385826771654,0.6470588235294118,127
Aquarius,24.43478260869565,289.3761814744801,56.18743230697821,4.677935943060498,0.4536082474226804,562
Aquarius,14.76923076923077,80.79289940828403,68.02860576923078,4.286458333333333,0.5327510917030568,192
Aquarius,21.0,207.33333333333334,59.739047619047625,4.797178130511464,0.4756446991404011,567
Aquarius,17.57142857142857,62.244897959183675,65.88292682926834,4.300813008130081,0.6402877697841727,123
Aquarius,17.0,101.2,65.49999999999999,4.466666666666667,0.3909774436090226,765
Aquarius,22.0,227.71428571428572,54.85824675324679,4.746753246753247,0.6201117318435754,154
Aquarius,24.03846153846154,198.03698224852073,51.40748153846158,4.8208,0.4425587467362924,625
Aquarius,18.66666666666667,133.2222222222222,70.80797619047625,4.116071428571429,0.6287878787878788,112
Aquarius,16.04166666666667,155.87326388888889,53.65452651515153,4.737662337662338,0.5277161862527716,385
Aquarius,23.0,205.5,52.503043478260935,4.76207729468599,0.4030456852791878,828
Aquarius,23.15,200.2275,55.43278239740822,4.419006479481641,0.491588785046729,463
Aquarius,26.57142857142857,328.10204081632656,55.694032258064524,4.586021505376344,0.4824355971896956,372
Aquarius,18.19047619047619,160.91609977324262,60.585802792321104,4.476439790575916,0.376536312849162,764
Aries,5.78125,15.3583984375,99.44703125000002,3.848648648648649,0.424,185
Aries,7.033333333333333,18.69888888888889,87.43076382306475,3.919431279620853,0.476,211
Aries,8.352941176470589,23.28719723183391,63.71169428334716,4.514084507042254,0.6265060240963854,142
Aries,11.86666666666667,125.8488888888889,83.57460299625467,3.814606741573034,0.490990990990991,178
Aries,8.647058823529411,19.875432525951556,95.04190876350542,3.598639455782313,0.5254237288135593,147
Aries,8.714285714285714,53.00408163265307,79.2726229508197,4.350819672131148,0.4244031830238727,305
Aries,4.724137931034483,7.510107015457786,82.24145985401462,4.335766423357664,0.425414364640884,137
Aries,9.076923076923077,15.45562130177515,80.04226205997396,4.254237288135593,0.572463768115942,118
Aries,12.63636363636364,29.685950413223143,70.4565729234794,3.992805755395683,0.5605095541401274,139
Aries,7.3,12.31,78.89947260273976,4.376712328767123,0.550561797752809,146
Aries,13.77777777777778,25.28395061728395,73.455394265233,4.161290322580645,0.6014492753623188,124
Aries,16.0,147.6,58.4075,4.55,0.5913978494623656,80
Aries,12.53846153846154,46.479289940828394,74.47471920717318,4.196319018404908,0.4162162162162162,326
Aries,10.30769230769231,13.597633136094675,75.15478185993116,4.440298507462687,0.4585987261146497,134
Aries,7.666666666666667,13.888888888888886,72.7663768115942,4.608695652173913,0.5757575757575758,138
Aries,15.44444444444444,26.024691358024693,76.12723421262993,4.100719424460432,0.5636363636363636,139
Aries,22.625,178.484375,45.051840469613325,4.81767955801105,0.5882352941176471,181
Aries,15.61538461538462,37.15976331360947,68.4612466843501,4.142857142857143,0.4801762114537445,203
Aries,7.454545454545455,17.06611570247934,70.82107538802666,4.310975609756098,0.4793814432989691,164
Aries,13.9,55.089999999999996,67.95671582733816,4.661870503597122,0.4827586206896552,139
Aries,11.0625,18.93359375,78.02690148305088,4.090395480225989,0.5024390243902439,177
Capricorn,14.23636363636364,163.52595041322311,53.32991849529782,4.873563218390805,0.4388646288209607,783
Gemini,20.5,2.25,-26.504207317073195,9.926829268292684,0.7213114754098361,41
Gemini,12.16216216216216,61.973703433162896,79.62240540540542,4.037777777777778,0.2978723404255319,450
Gemini,18.85714285714286,106.83673469387755,65.6018181818182,4.28030303030303,0.5666666666666667,264
Gemini,23.73913043478261,474.8884688090736,69.4749474438605,3.932234432234432,0.4576547231270358,546
Gemini,19.0,65.6,84.07084210526318,3.631578947368421,0.3663716814159292,475
Gemini,26.0,626.4444444444445,71.98346153846158,3.94017094017094,0.5977011494252874,234
Gemini,14.27777777777778,157.20061728395063,76.47068201469952,4.482490272373541,0.6073825503355705,257
Gemini,19.41666666666667,207.5763888888889,82.55712625178825,3.587982832618026,0.5647058823529412,233
Gemini,15.63636363636364,106.59504132231405,81.27920718816067,3.837209302325581,0.6041666666666667,172
Gemini,22.91666666666667,843.7430555555558,71.90258333333335,3.756363636363636,0.3672131147540984,275
Aries,16.57142857142857,136.53061224489798,58.73913793103455,4.862068965517241,0.7372262773722628,116
Aries,6.833333333333333,7.805555555555556,92.60160569105695,3.853658536585366,0.8163265306122449,41
Aries,7.25,26.854166666666668,76.9521120689655,4.666666666666667,0.515625,261
Aries,10.31578947368421,30.637119113573405,58.67365735767996,5.163265306122449,0.6184738955823293,196
Aries,11.5,32.45,61.273804347826115,5.034782608695652,0.6901408450704225,115
Aries,10.35294117647059,53.81660899653978,68.70574197860967,4.90625,0.5736961451247166,352
Aries,18.73333333333333,644.9955555555556,47.2220901542112,5.249110320284698,0.5686274509803922,281
Aries,13.07142857142857,119.92346938775508,63.66258196721316,4.907103825136612,0.6116071428571429,183
Aries,12.75,86.1875,57.04080882352946,5.387254901960784,0.64,204
Aries,6.125,12.109375,79.76098214285713,4.683673469387755,0.6864406779661018,98
Aries,8.933333333333334,31.12888888888888,64.55423383084579,4.828358208955224,0.5510835913312693,268
Aries,7.156862745098039,12.014609765474818,78.58119527262961,4.358904109589041,0.5079365079365079,365
Aries,7.628571428571429,54.004897959183666,78.68750561797752,4.265917602996255,0.4423076923076923,267
Aries,34.0,0.0,37.960294117647095,5.352941176470588,0.95,34
Aries,34.71428571428571,278.2040816326531,33.03703703703704,5.185185185185185,0.6498316498316498,243
Aries,39.5,963.25,15.7475632911393,5.892405063291139,0.745,158
Aries,29.0,582.6,46.41586206896548,5.024137931034483,0.5893854748603352,290
Aries,24.0,537.7777777777778,42.25833333333341,5.125,0.6,216
Aries,27.14285714285714,552.1224489795918,35.01973684210529,5.315789473684211,0.6695652173913043,190
Aries,17.53333333333333,191.4488888888889,51.04094803548796,5.136882129277567,0.5930599369085174,263
Aries,8.125,25.776041666666668,76.6773557692308,4.528205128205128,0.640495867768595,195
Aries,11.72727272727273,36.56198347107438,79.50856236786468,4.558139534883721,0.6442953020134228,129
Aries,7.217391304347826,14.170132325141772,73.62862493452067,4.355421686746988,0.5147058823529412,166
Aries,7.2,19.626666666666665,78.11033333333339,4.518518518518519,0.6204379562043796,108
Aquarius,17.34146341463415,77.29803688280785,71.19797159617164,4.119549929676512,0.3608748481166464,711
Cancer,16.875,84.859375,70.6402083333334,4.066666666666667,0.4984227129337539,270
Cancer,20.36363636363636,201.68595041322317,56.62215909090912,4.379464285714286,0.609375,224
Cancer,14.69230769230769,40.8284023668639,64.80084172372135,4.471204188481675,0.6044444444444445,191
Cancer,9.769230769230768,84.17751479289942,77.34678982434886,4.433070866141732,0.4817073170731707,254
Cancer,12.5,86.33333333333333,54.27550000000005,4.85,0.556786703601108,300
Cancer,15.94117647058824,147.93771626297584,65.4716800520947,4.287822878228782,0.54375,271
Cancer,14.0,127.0909090909091,58.58344155844159,4.714285714285714,0.6502732240437158,154
Cancer,12.46666666666667,80.24888888888887,64.79309803921572,4.449197860962567,0.6325581395348837,187
Cancer,23.66666666666667,225.99999999999997,54.92037558685446,4.464788732394366,0.6239669421487603,213
Cancer,18.8,173.09333333333336,56.35300000000004,4.531914893617021,0.593167701863354,282
Cancer,18.80769230769231,118.92455621301775,50.205315007078866,4.699386503067485,0.4498207885304659,489
Cancer,20.78571428571429,118.95408163265306,51.4240979381444,4.634020618556701,0.4420731707317073,582
Cancer,21.08163265306122,282.76884631403584,53.00906928502283,4.595353339787028,0.3222314737718568,1033
Cancer,16.03703703703704,307.3689986282578,64.73200325036356,4.394919168591224,0.4601941747572816,433
Cancer,17.85185185185185,149.01508916323732,62.51744505916706,4.493775933609959,0.5207956600361664,482
Cancer,16.16666666666667,159.13888888888889,64.83408075601375,4.639175257731959,0.6727272727272727,97
Cancer,24.0,0.0,55.57500000000003,4.541666666666667,0.875,24
Cancer,15.75,151.02083333333334,52.53446428571428,4.552910052910053,0.4601366742596811,378
Cancer,13.25,70.27083333333333,65.42209905660381,4.333333333333333,0.517426273458445,318
Cancer,11.36065573770492,76.68959957000807,72.24938897168403,4.308802308802309,0.3677184466019417,693
Cancer,8.75,93.1875,72.26232142857143,4.257142857142857,0.8717948717948718,35
Cancer,13.63636363636364,253.504132231405,71.73409090909095,4.253333333333333,0.6312849162011173,150
Cancer,17.05555555555556,314.38580246913585,43.19592381469417,5.0814332247557,0.5777777777777778,307
Cancer,16.28571428571429,161.63265306122443,66.00236842105265,4.394736842105263,0.6274509803921569,228
Cancer,13.46428571428571,99.03443877551024,60.09766246684353,4.530503978779841,0.5045248868778281,377
Cancer,23.0,318.85714285714283,46.34341614906836,4.763975155279503,0.6810810810810811,161
Cancer,16.5,86.45,60.880227272727325,4.287878787878788,0.4670184696569921,330
Cancer,16.84615384615385,88.79684418145956,60.58272918861965,4.378995433789954,0.3772609819121447,657
Cancer,17.47619047619048,227.86848072562364,61.505113533151686,4.425068119891008,0.4485981308411215,734
Cancer,21.36,155.7504,62.2152741573034,4.250936329588015,0.434991974317817,534
Cancer,15.38888888888889,123.2746913580247,63.449934817488995,4.428399518652226,0.4100502512562814,831
Cancer,16.51851851851852,204.02743484224968,48.75256020594588,4.986547085201794,0.4692737430167598,446
Cancer,12.0,85.77777777777777,68.1466666666667,4.560185185185185,0.5967741935483871,216
Cancer,14.42857142857143,124.88775510204083,64.66178217821786,4.537128712871287,0.4895833333333333,404
Cancer,35.0,81.0,37.158571428571406,5.585714285714286,0.7234042553191489,70
Cancer,12.55555555555556,106.69135802469134,67.56544739429697,4.486725663716814,0.573529411764706,113
Cancer,17.72727272727273,223.0468319559229,64.76181818181816,4.384615384615385,0.4732272069464544,585
Cancer,16.23529411764706,85.70934256055364,61.92356777493603,4.554347826086957,0.565625,276
Cancer,15.875,71.359375,76.14549704724415,3.858267716535433,0.5547945205479452,127
Cancer,21.46666666666667,333.71555555555557,56.04446997929611,4.509316770186335,0.5564304461942257,322
Cancer,15.88888888888889,117.4320987654321,70.61127428127425,4.34965034965035,0.603448275862069,143
Aquarius,13.06666666666667,107.12888888888888,65.37743537414963,4.510204081632653,0.5973451327433628,196
Aquarius,16.16666666666667,211.13888888888889,70.06707044673541,4.474226804123711,0.6822429906542056,97
Aquarius,15.95652173913043,78.65028355387521,65.00697784622676,4.425068119891008,0.5425790754257908,367
Aquarius,19.57894736842105,169.82271468144043,65.29301358234295,4.233870967741935,0.5245098039215687,372
Aquarius,12.66666666666667,114.55555555555554,61.5125438596491,4.605263157894737,0.6744186046511628,76
Aquarius,20.85714285714286,151.8367346938776,63.69034246575346,4.181506849315068,0.5060975609756098,292
Aquarius,16.75,171.35416666666666,77.03375000000004,4.144278606965174,0.5726872246696035,201
Aquarius,64.0,0.0,45.37812500000001,4.09375,0.6428571428571429,64
Aquarius,12.9,51.49000000000001,80.28568604651169,3.930232558139535,0.5838926174496644,129
Aquarius,28.07142857142857,558.2091836734693,61.2371564885496,3.966921119592875,0.4549653579676674,393
Aquarius,19.11111111111111,63.76543209876544,68.65291989664088,4.27906976744186,0.4896373056994819,344
Aquarius,16.57142857142857,125.95918367346938,71.86672413793106,4.801724137931034,0.5740740740740741,116
Aquarius,39.03571428571429,1547.5344387755101,62.334518526989925,4.321134492223239,0.3078618662747979,1093
Aquarius,9.944444444444445,51.94135802469136,92.29110955927997,3.854748603351955,0.5211267605633803,179
Aquarius,11.31034482758621,74.83472057074911,69.22878048780494,4.484756097560976,0.4510739856801909,328
Aquarius,11.55555555555556,45.58024691358024,47.86957264957269,5.365384615384615,0.6666666666666667,104
Aquarius,31.0,0.0,55.29258064516134,3.903225806451613,0.9705882352941176,31
Aquarius,40.0,0.0,35.10500000000002,4.525,0.7872340425531915,40
Aquarius,82.0,6918.0,3.583048780487829,4.268292682926829,0.5492424242424242,246
Aquarius,9.6,29.440000000000005,59.616000000000014,4.708333333333333,0.7586206896551724,48
Aquarius,16.71428571428571,182.91836734693882,74.17769230769228,4.209401709401709,0.5124555160142349,234
Aquarius,13.1,106.88999999999999,73.41941603053435,4.267175572519084,0.5961538461538461,131
Aquarius,10.78260869565217,29.648393194706994,82.97694249649369,4.145161290322581,0.4707903780068729,248
Aquarius,7.714285714285714,13.061224489795919,67.40499999999997,4.611111111111111,0.6875,54
Aquarius,16.57142857142857,37.53061224489796,68.22017241379314,4.25,0.4686346863468635,232
Aquarius,16.3,48.61000000000001,71.95430368098164,4.024539877300613,0.510989010989011,163
Aquarius,13.40909090909091,115.78719008264464,67.04172187981509,4.928813559322034,0.5153203342618384,295
Aquarius,14.0,77.07692307692308,66.18983516483513,4.543956043956044,0.4988713318284424,364
Aquarius,13.56521739130435,74.24574669187146,84.33361204013383,3.932692307692308,0.4444444444444444,312
Aquarius,9.1,22.690000000000005,74.88201648351647,4.379120879120879,0.5045454545454545,182
Sagittarius,14.20833333333333,132.99826388888889,63.65283785434994,4.683284457478006,0.5036144578313253,341
Sagittarius,17.4375,198.12109375,59.35529233870966,4.627240143369176,0.589171974522293,279
Sagittarius,16.38888888888889,119.6820987654321,61.72298964218459,4.542372881355932,0.5726495726495726,295
Aquarius,160.0,0.0,-86.16624999999996,4.3875,0.646341463414634,160
Aquarius,80.0,0.0,-1.2649999999999721,4.45,0.6707317073170732,80
Aquarius,32.0,738.5,50.098750000000024,4.2265625,0.7014925373134328,128
Aquarius,118.0,0.0,-40.55194915254229,4.432203389830508,0.6694915254237288,118
Aquarius,15.43137254901961,41.69627066512879,65.93835762513392,4.501905972045743,0.4319727891156463,787
Aquarius,14.58474576271186,88.17502154553289,68.10550977949359,4.453805926786752,0.3360952874158467,1721
Aquarius,46.0,0.0,20.371086956521765,5.021739130434783,0.891304347826087,46
Aquarius,188.0,0.0,-114.48500000000001,4.478723404255319,0.6329787234042553,188
Aquarius,49.0,0.0,27.610204081632702,5.142857142857143,0.7962962962962963,49
Aquarius,65.0,0.0,28.927692307692325,3.830769230769231,0.5151515151515152,65
Aquarius,85.0,0.0,-5.842352941176486,4.317647058823529,0.6590909090909091,85
Aquarius,47.0,0.0,34.92999999999998,5.106382978723404,0.82,47
Aquarius,21.0,169.14285714285714,50.850612244897945,4.36734693877551,0.6134969325153374,147
Aquarius,229.0,0.0,-136.06026200873362,3.641921397379913,0.4061302681992337,229
Aquarius,75.0,0.0,-11.41799999999995,5.266666666666667,0.8076923076923077,75
Aquarius,15.82758620689655,30.073721759809743,64.69941176470586,4.363834422657952,0.4705882352941176,459
Aquarius,41.0,0.0,31.0980487804878,4.853658536585366,0.7727272727272727,41
Aquarius,160.0,0.0,-84.05124999999995,4.30625,0.6625766871165644,160
Aquarius,89.0,0.0,-6.122471910112338,4.280898876404494,0.6483516483516484,89
Aquarius,57.0,0.0,21.337894736842173,4.578947368421053,0.8,57
Aquarius,19.4,203.84,72.01822680412374,4.216494845360825,0.6990291262135921,97
Aquarius,20.0,0.0,46.94500000000005,5.05,0.9,20
Aquarius,28.75,363.1875,68.7772282608696,3.71304347826087,0.6016260162601627,115
Aquarius,9.75,9.1875,71.12336538461541,4.666666666666667,0.6170212765957447,39
Aquarius,23.0,114.0,61.187826086956576,3.91304347826087,0.7263157894736842,92
Aquarius,67.0,0.0,7.510597014925423,4.82089552238806,0.7611940298507462,67
Aquarius,41.0,344.0,37.9760975609756,4.455284552845528,0.6258992805755396,123
Aquarius,99.0,0.0,-0.4681818181818187,3.878787878787879,0.69,99
Leo,15.91666666666667,42.07638888888889,63.55811736474699,4.324607329842932,0.5829596412556054,191
Leo,18.39130434782609,129.7164461247637,71.36782608695651,4.07565011820331,0.397979797979798,423
Leo,15.27272727272727,100.74380165289259,67.95818181818186,4.154761904761905,0.6349206349206349,168
Leo,13.21052631578947,66.37673130193906,57.59444327951354,4.709163346613546,0.5155709342560554,251
Leo,21.0,72.57142857142857,65.81387755102041,4.26530612244898,0.5075075075075075,294
Leo,18.33333333333333,161.33333333333334,56.45575757575756,4.727272727272727,0.5685279187817259,165
Leo,25.22222222222222,169.28395061728392,61.22915810083211,4.18942731277533,0.5494071146245059,227
Leo,26.85714285714286,210.40816326530617,56.72500000000002,4.382978723404255,0.6009615384615385,188
Leo,18.77777777777778,206.39506172839506,56.62052596975673,4.319526627218935,0.5873015873015873,169
Leo,29.5,347.25,52.143347457627115,4.483050847457627,0.5968992248062016,118
Leo,20.33333333333333,86.55555555555556,65.5376502732241,4.098360655737705,0.5379310344827586,122
Leo,23.0,93.33333333333333,57.20304347826087,4.27536231884058,0.697986577181208,138
Leo,28.38095238095238,279.18820861678006,47.29578299776284,4.493288590604027,0.3402985074626866,596
Leo,19.42857142857143,44.24489795918368,67.67970588235295,3.933823529411765,0.6575342465753425,136
Leo,20.28571428571429,106.96598639455782,66.29570422535215,4.032863849765258,0.4420600858369099,426
Leo,16.41176470588235,66.94809688581314,73.7383491461101,3.949820788530466,0.4794952681388013,279
Leo,17.5,60.13235294117647,71.62779411764708,4.00672268907563,0.3938506588579795,595
Leo,23.4,70.64000000000001,68.8378461538462,3.991452991452991,0.6031746031746033,117
Leo,15.78125,109.8583984375,75.39247679455451,3.972277227722772,0.3880070546737213,505
Leo,15.3,85.81,71.31726470588237,4.084967320261438,0.521978021978022,153
Leo,19.96428571428571,93.0344387755102,74.57840563506265,3.864042933810376,0.3769968051118211,559
Leo,17.875,69.359375,62.087679195804185,4.433566433566434,0.5124223602484472,286
Leo,18.84,116.45439999999999,65.75189044585991,4.191082802547771,0.4018691588785047,471
Leo,24.38461538461538,134.23668639053255,59.321208444552326,4.1198738170347,0.5131964809384164,317
Leo,17.125,140.046875,69.19144616788326,4.041970802919708,0.4253246753246753,548
Leo,18.88235294117647,85.98615916955019,68.80772952171529,4.080996884735202,0.4560906515580737,321
Leo,20.08571428571429,159.2212244897959,68.51343385490759,4.10099573257468,0.3534704370179949,703
Leo,22.52777777777778,118.4158950617284,67.4487136936567,3.961775585696671,0.3240843507214206,811
Leo,21.85714285714286,79.26530612244899,66.87352941176472,4.065359477124183,0.5511363636363636,153
Leo,17.15,152.0275,65.85748760932943,4.21865889212828,0.3925,343
Leo,21.20588235294118,127.57525951557093,60.22975340621686,4.339805825242718,0.336996336996337,721
Leo,19.82352941176471,64.6159169550173,67.97287135625766,4.192878338278932,0.4345549738219895,337
Leo,23.46666666666667,181.31555555555556,63.56690151515154,4.025568181818182,0.4339152119700748,352
Leo,17.32142857142857,121.86096938775506,68.8949871134021,4.187628865979381,0.4754990925589837,485
Leo,15.33333333333333,58.62222222222223,73.19949275362325,4.195652173913043,0.5056603773584906,230
Scorpio,8.5,56.916666666666664,57.20749999999998,4.941176470588235,0.6923076923076923,51
Scorpio,13.83333333333333,53.47222222222222,74.55802208835345,4.204819277108434,0.6701030927835052,83
Scorpio,13.31578947368421,89.6371191135734,66.75386103598917,4.638339920948617,0.4586709886547812,506
Scorpio,11.07692307692308,28.37869822485207,68.69192307692309,4.506944444444444,0.6104651162790699,144
Scorpio,13.68181818181818,78.89876033057853,74.05825354877685,4.290697674418605,0.4117647058823529,602
Scorpio,14.81818181818182,70.96694214876032,79.68656999442277,4.104294478527607,0.434010152284264,326
Scorpio,9.5,68.625,81.70236842105268,4.197368421052632,0.4607046070460705,304
Scorpio,5.4,15.040000000000001,94.8206666666667,3.962962962962963,0.8181818181818182,27
Scorpio,9.571428571428571,50.53061224489796,94.8423880597015,4.686567164179104,0.7125,67
Scorpio,4.857142857142857,7.836734693877552,94.91088235294121,4.617647058823529,0.8444444444444444,34
Scorpio,13.18181818181818,85.78512396694215,63.929937304075224,4.468965517241379,0.6184971098265896,145
Scorpio,17.16666666666667,72.80555555555556,57.17199838187702,4.699029126213592,0.7478260869565218,103
Scorpio,10.55555555555556,73.58024691358027,76.96869005847952,4.381052631578947,0.4548611111111111,475
Scorpio,12.71428571428571,52.39455782312925,67.8221348314607,4.636704119850187,0.5645645645645646,267
Scorpio,17.25,269.4375,69.29233695652175,4.427536231884058,0.4266826923076923,690
Scorpio,9.142857142857142,48.69387755102041,57.43625000000003,5.078125,0.6962025316455696,64
Scorpio,6.0,16.0,64.44500000000002,4.666666666666667,0.7333333333333333,36
Scorpio,11.72,178.8416,67.31735699658705,4.819112627986348,0.5254237288135593,293
Scorpio,14.04347826086957,163.43289224952738,72.09789742899446,4.563467492260062,0.4837092731829574,323
Scorpio,27.11764705882353,231.04498269896192,45.34529539364556,5.082429501084599,0.4690431519699812,461
Scorpio,7.0,35.90909090909091,86.56376623376623,4.162337662337662,0.532258064516129,154
Scorpio,3.833333333333333,9.472222222222223,74.20503623188407,5.478260869565217,0.8275862068965517,23
Scorpio,16.92592592592593,126.5130315500686,73.58472566658565,4.297592997811816,0.4404973357015986,457
Scorpio,8.785714285714286,43.02551020408163,68.61018292682925,4.544715447154472,0.6180555555555556,123
Scorpio,14.48648648648649,110.736303871439,65.23121621621623,4.529850746268657,0.4867394695787832,536
Scorpio,6.888888888888889,21.209876543209877,51.11051971326171,4.935483870967742,0.6428571428571429,62
Scorpio,13.875,72.921875,69.09106418918918,4.707207207207207,0.4833333333333333,444
Scorpio,8.434782608695652,32.85444234404537,77.04276781712242,4.376288659793814,0.5574468085106383,194
Scorpio,11.2,45.96,66.30092857142861,4.517857142857143,0.557142857142857,112
Scorpio,7.9,44.69000000000001,86.37346202531647,4.316455696202532,0.7578947368421053,79
Scorpio,11.28,123.92160000000001,69.68580000000007,4.721631205673759,0.4502840909090909,564
Scorpio,16.85714285714286,71.9795918367347,65.69279661016951,4.461864406779661,0.532871972318339,236
Scorpio,7.0,6.333333333333333,90.95857142857143,3.904761904761905,0.6938775510204082,42
Scorpio,10.36363636363636,72.83746556473825,75.35275119617226,4.359649122807018,0.5365853658536585,342
Scorpio,12.66666666666667,79.8888888888889,75.66555137844612,4.201127819548872,0.4059561128526646,532
Scorpio,14.18,155.62759999999997,67.39180634696761,4.599435825105783,0.4430379746835443,709
Scorpio,14.40816326530612,92.7721782590587,77.89286726021852,4.120396600566572,0.3429522752497225,706
Scorpio,18.0,12.666666666666666,69.49833333333338,4.37037037037037,0.7846153846153846,54
Scorpio,24.125,370.859375,53.475586139896365,4.691709844559585,0.5252293577981652,386
Scorpio,13.77777777777778,134.83950617283952,61.85700716845875,4.717741935483871,0.7142857142857143,124
